000000000003153,MANTECADO SURT.CLASICO               ,      3.76,      4.10,      0.00,      0.00,4.14,     5,1,003,S,S,000000000003153,
000000000003156,BOMBON TRUFA 3 SABORES               ,      7.86,      8.57,      0.00,      0.00,8.65,     3,1,003,S,S,000000000003156,
000000000003157,TURRONCILLO DURO                     ,     13.96,     15.55,      0.00,      0.00,15.36,     3,1,003,S,S,000000000003157,
000000000003158,TURRON BLANDO                        ,     17.37,     18.98,      0.00,      0.00,19.11,     3,1,003,S,S,000000000003158,
000000000003159,TURRON DURO/BLANDO                   ,     15.72,     17.51,      0.00,      0.00,17.29,     3,1,003,S,S,000000000003159,
000000000003160,TURRONCHOC                           ,     12.56,     13.43,      0.00,      0.00,13.82,     3,1,003,S,S,000000000003160,
000000000003161,TURRON SRT. PATRIARCA                ,     14.67,     16.34,      0.00,      0.00,16.14,     3,1,003,S,S,000000000005161,
000000000003162,TURRON DE GUIRLACHE                  ,     13.80,     15.38,      0.00,      0.00,15.18,     3,1,003,S,S,000000000005162,
000000000003163,PEQUIBON                             ,      9.38,     10.44,      0.00,      0.00,10.32,     2,1,003,S,S,000000000003163,
000000000003165,BOMBONES SRT. S/A                    ,     10.91,     12.15,      0.00,      0.00,12,     2,1,003,S,S,000000000005165,
000000000003166,TWITYS                               ,      9.30,     10.36,      0.00,      0.00,10.23,     2,1,003,S,S,000000000005166,
000000000003167,YOKOS                                ,      6.87,      7.65,      0.00,      0.00,7.56,     3,1,003,S,S,000000000000000,
000000000003170,BOMBON SURTIDO 7 SAB.                ,      8.38,      9.32,      0.00,      0.00,9.22,     3,1,003,S,S,000000000003170,
000000000003171,BOMBON GUINDA LICOR                  ,     11.54,     12.85,      0.00,      0.00,12.69,     3,1,003,S,S,000000000003171,
000000000003172,VACIO                                ,      8.80,      9.50,      0.00,      0.00,9.68,     1,1,003,S,S,000000000003172,
000000000003174,MANTE.CANELA S/A                     ,      5.02,      5.59,      0.00,      0.00,5.52,     3,1,003,S,S,000000000005174,
000000000003175,MANTE.ALMENDRA S/A                   ,      6.26,      6.98,      0.00,      0.00,6.89,     2,1,003,S,S,000000000003175,
000000000003176,MANTECADO CACAO S/A                  ,      4.86,      5.41,      0.00,      0.00,5.35,     3,1,003,S,S,000000000003176,
000000000003177,MANT.ACEIT.ALMEN.S/A                 ,      7.61,      8.47,      0.00,      0.00,8.37,     2,1,003,S,S,000000000003177,
000000000003178,MAZAPAN SIN AZUCAR                   ,     12.05,     13.43,      0.00,      0.00,13.26,     2,1,003,S,S,000000000003178,
000000000003179,SURTIDO 9 SABOR.S/A                  ,      6.26,      6.98,      0.00,      0.00,6.89,     4,1,003,S,S,000000000003179,
000000000003180,MANT/LIMON S/AZ                      ,      5.19,      5.78,      0.00,      0.00,5.71,     3,1,003,S,S,000000000005180,
000000000003181,HOJALDRE ESP.S/AZ.                   ,      5.49,      6.12,      0.00,      0.00,6.04,     3,1,003,S,S,000000000005181,
000000000003182,ROSCO VINO ALM.S/A                   ,      5.62,      6.26,      0.00,      0.00,6.18,     3,1,003,S,S,000000000005182,
000000000003186,MANT.CASERO S/A                      ,      5.37,      5.98,      0.00,      0.00,5.91,     2,1,003,S,S,000000000005186,
000000000003190,M/CASERO ANONIMO                     ,      4.24,      4.73,      0.00,      0.00,4.66,     5,1,003,S,S,000000000003190,
000000000003192,M/ALMENDRA ANONIMO                   ,      5.99,      6.68,      0.00,      0.00,6.59,     5,1,003,S,S,000000000003192,
000000000003193,ALME.RELLE.SURTIDA                   ,      9.25,     10.30,      0.00,      0.00,10.18,     3,1,003,S,S,000000000005193,
000000000003194,ALME.RELL.CHOCOLATE                  ,      7.20,      8.02,      0.00,      0.00,7.92,     3,1,003,S,S,000000000005194,
000000000003195,NUPIS                                ,      8.33,      9.28,      0.00,      0.00,9.16,     2,1,003,S,S,000000000003195,
000000000003199,NUPIS SURTIDAS                       ,      8.33,      9.28,      0.00,      0.00,9.16,     2,1,003,S,S,000000000005199,
000000000003201,SURTIDO CLASICO 1600                 ,      7.99,      8.90,      0.00,      0.00,8.79,     1,1,003,S,S,000000000003201,
000000000003202,SURTIDO CLASICO 3000                 ,     14.67,     16.34,      0.00,      0.00,16.14,     1,1,003,S,S,000000000003205,
000000000003204,SRT.ESP.GRANADA 1000                 ,      6.83,      7.60,      0.00,      0.00,7.51,     1,1,003,S,S,000000000003204,
000000000003205,SRT.ESP.GRANADA 1600                 ,     10.75,     11.98,      0.00,      0.00,11.83,     1,1,003,S,S,000000000003205,
000000000003206,SRT.ESP.GRANADA 3000                 ,     18.60,     21.21,      0.00,      0.00,20.46,     1,1,003,S,S,000000000003206,
000000000003301,FRUTA SECA SURTIDA ENV.              ,      6.64,      7.40,      0.00,      0.00,7.3,     3,1,003,S,S,000000000004001,
000000000003302,CALABAZA BLANCA ENV.                 ,      5.83,      6.50,      0.00,      0.00,6.41,     3,1,003,S,S,000000000004002,
000000000003310,SURTIDO FAMILIAR AZUL                ,      7.50,      8.10,      0.00,      0.00,8.25,     1,1,003,S,S,000000000005310,
000000000003322,BOMBON SURTIDO 6 SABORES             ,      8.52,      9.20,      0.00,      0.00,9.37,     1,1,003,S,S,000000000005322,
000000000003401,BOLAS CROCANTI SUPREMA               ,     12.34,     13.75,      0.00,      0.00,13.57,     2,1,003,S,S,000000000003401,
000000000003402,BOMBON ARROZ CON LECHE               ,      9.88,     11.01,      0.00,      0.00,10.87,     2,1,003,S,S,000000000000000,
000000000003403,VACIO                                ,      9.24,      9.98,      0.00,      0.00,10.16,     4,1,003,S,S,000000000004265,
000000000003404,VACIO                                ,     12.74,     13.76,      0.00,      0.00,14.01,     3,1,003,S,S,000000000004626,
000000000003501,MAZP/FIGURAS STANDAR                 ,      4.85,      5.41,      0.00,      0.00,5.34,     3,1,003,S,S,000000000003501,
000000000003502,TURRON SURT.PRIM.PICO                ,      8.82,      9.83,      0.00,      0.00,9.7,     3,1,003,S,S,000000000003502,
000000000003503,VACIO                                ,      8.96,     10.22,      0.00,      0.00,9.86,     3,1,003,S,S,000000000003503,
000000000003505,VACIO                                ,      4.97,      5.54,      0.00,      0.00,5.47,     4,1,003,S,S,000000000001148,
000000000003506,VACIO                                ,      5.61,      6.25,      0.00,      0.00,6.17,     4,1,003,S,S,000000000001055,
000000000003507,VACIO                                ,      4.44,      4.95,      0.00,      0.00,4.88,     4,1,003,S,S,000000000001147,
000000000003510,VACIO                                ,      4.44,      4.95,      0.00,      0.00,4.88,     4,1,003,S,S,000000000002111,
000000000003514,VACIO                                ,      5.89,      6.56,      0.00,      0.00,6.48,     4,1,003,S,S,000000000001143,
000000000003516,MANCHEGOS ARQUELLADAS                ,      3.45,      3.84,      0.00,      0.00,3.8,     3,1,004,S,S,000000000000116,
000000000003519,TURRON TORTA SUPR/PRIM.PICO          ,     10.35,     11.53,      0.00,      0.00,11.39,     3,1,003,S,S,000000000001103,
000000000003520,ROSCOS ANIS ARTESANOS                ,      3.37,      3.75,      0.00,      0.00,3.71,     3,1,003,S,S,000000000000000,
000000000003521,ROSCOS VINO ARTESANOS                ,      3.53,      3.85,      0.00,      0.00,3.88,     3,1,003,S,S,000000000000176,
000000000003522,VACIO                                ,      4.12,      4.59,      0.00,      0.00,4.53,     3,1,003,S,S,000000000010005,
000000000003523,BOMBON BIANCO WITOR                  ,      8.70,      9.40,      0.00,      0.00,9.57,     1,1,003,S,S,000000000003502,
000000000003524,SRT.NAVIDAD INT.                     ,      4.36,      4.80,      0.00,      0.00,4.8,     3,1,003,S,S,000000000000000,
000000000003525,ROSCOS ACEITONES                     ,      4.58,      4.95,      0.00,      0.00,5.04,     3,1,003,S,S,000000000000114,
000000000003526,BOMBON CROCANTI                      ,     12.34,     13.75,      0.00,      0.00,13.57,     3,1,003,S,S,000000000000285,
000000000003527,HUEVECITOS CHOCOLATE                 ,      7.81,      8.44,      0.00,      0.00,8.59,     1,1,003,S,S,000000000003109,
000000000003528,TURRON DURO EXTRA                    ,     10.32,     11.15,      0.00,      0.00,11.35,     3,1,003,S,S,000000000004007,
000000000003529,TURRON CHOCO PRIM.PICO               ,     10.12,     11.50,      0.00,      0.00,11.13,     3,1,003,S,S,000000000000280,
000000000003530,MAZP/FIGURAS SUPR.ARQU.              ,      7.25,      8.08,      0.00,      0.00,7.98,     3,1,003,S,S,000000000001102,
000000000003531,MAZAPAN SOTO SEGURA 3                ,     10.64,     11.85,      0.00,      0.00,11.7,     3,1,003,S,S,000000000000000,
000000000003532,MAZAPAN SOTO SEGURA 5                ,     10.64,     11.85,      0.00,      0.00,11.7,     5,1,003,S,S,000000000000000,
000000000003533,BOMB. CREMITAS TESSAY                ,     10.10,     11.25,      0.00,      0.00,11.11,     3,1,005,S,S,000000000003523,
000000000003534,BOMBONES S/A TESSAY                  ,     14.66,     15.98,      0.00,      0.00,16.13,     2,1,003,S,S,000000000003517,
000000000003535,BOMBON GIANDUOTTI                    ,      8.78,      9.78,      0.00,      0.00,9.66,     1,1,003,S,S,000000000000000,
000000000003601,BOLITAS COCO ARENAS                  ,      4.14,      4.62,      0.00,      0.00,4.55,     3,1,003,S,S,000000000003601,
000000000003704,MANTECADA S/A ANTEQUERA              ,      4.37,      4.98,      0.00,      0.00,4.81,     4,1,003,S,S,000000000000000,
000000000003705,POLVORON ALM.ANTEQUERA               ,      4.52,      5.04,      0.00,      0.00,4.97,     5,1,007,S,S,000000000000000,
000000000003706,MANT/ACEITE OLIVA ANTEQUERA          ,      5.07,      5.65,      0.00,      0.00,5.58,     4,1,007,S,S,000000000000000,
000000000003707,MANTECADA C.ANTEQUERA                ,      4.32,      4.81,      0.00,      0.00,4.75,     5,1,007,S,S,000000000000000,
000000000003708,POLVORON ALM.B/CHOCOLATE             ,      4.61,      5.14,      0.00,      0.00,5.07,     5,1,007,S,S,000000000000000,
000000000003801,GUINDAS BRANDY ZAHOR                 ,     13.18,     14.68,      0.00,      0.00,14.5,     3,1,003,S,S,000000001011501,
000000000003802,CESTA SRT.EL PATRIARCA               ,    110.00,    118.80,      0.00,      0.00,121,     1,1,003,S,S,000000000008002,
000000000003850,VACIO                                ,      7.16,      7.74,      0.00,      0.00,7.88,     3,1,003,S,S,000000000010050,
000000000003900,M/BOMBON C/PASTELES                  ,      7.94,      8.85,      0.00,      0.00,8.73,     4,1,003,S,S,000000000000000,
000000000003901,BOLITAS COCO C/PASTELES              ,      6.26,      6.98,      0.00,      0.00,6.89,     5,1,003,S,S,000000000005015,
000000000003902,CAPRICHO ALBAYZIN.C/PASTELES         ,     13.15,     14.65,      0.00,      0.00,14.47,     3,1,003,S,S,000000000000000,
000000000003903,NARANJA NAVIDENA C/PASTELES          ,     12.43,     13.85,      0.00,      0.00,13.67,     3,1,003,S,S,000000000000000,
000000000003904,PASTEL GLORIA C/PASTELES             ,     12.07,     13.45,      0.00,      0.00,13.28,     3,1,003,S,S,000000000005008,
000000000003905,PASTEL YEMA C/PASTELES               ,     13.10,     14.60,      0.00,      0.00,14.41,     3,1,003,S,S,000000000005009,
000000000003906,TURRONCITOS C/PASTELES               ,     12.01,     13.38,      0.00,      0.00,13.21,     3,1,003,S,S,000000000005013,
000000000003907,ROSCOS ANIS C/PASTELES               ,      7.16,      7.98,      0.00,      0.00,7.88,     4,1,003,S,S,000000000005005,
000000000003908,M/ALMENDRA C/PASTELES                ,      7.16,      7.98,      0.00,      0.00,7.88,     4,1,003,S,S,000000000005001,
000000000003909,MANCHEGOS C/PASTELES                 ,      7.16,      7.98,      0.00,      0.00,7.88,     5,1,003,S,S,000000000005004,
000000000003910,ALFAJORES C/PASTELES                 ,     12.54,     13.98,      0.00,      0.00,13.79,     3,1,003,S,S,000000000000000,
000000000003911,POLVORON C/PASTELES                  ,      7.16,      7.98,      0.00,      0.00,7.88,     4,1,003,S,S,000000000000000,
000000000003912,GUIN.MARRASQ.C/PASTELES              ,     12.55,     13.98,      0.00,      0.00,13.81,     3,1,003,S,S,000000000000000,
000000000003913,HIGOS STA.ISABEL C/PASTELES          ,     12.20,     13.60,      0.00,      0.00,13.42,     3,1,003,S,S,000000000000000,
000000000003914,SRT.2.5 C/PASTELES                   ,     22.08,     24.60,      0.00,      0.00,24.29,     1,1,003,S,S,000000000000000,
000000000003915,SRT.4 C/PASTELES                     ,     34.65,     38.60,      0.00,      0.00,38.12,     1,1,003,S,S,000000000000000,
000000000003916,DELICIA NARANJA C/PASTELES           ,     13.15,     14.65,      0.00,      0.00,14.47,     3,1,003,S,S,000000000000000,
000000000003917,BATATIN CHOCO.C/PASTELES             ,     11.04,     12.30,      0.00,      0.00,12.14,     3,1,003,S,S,000000000000000,
000000000003918,ALME.IMPERIAL C/PASTELES             ,     13.29,     14.80,      0.00,      0.00,14.62,     3,1,003,S,S,000000000000000,
000000000003919,FRUTA CHOC.C/PASTELES                ,      9.48,     10.56,      0.00,      0.00,10.43,     3,1,003,S,S,000000000000000,
000000000003920,TRUFAS COCO C/PASTELES               ,      8.50,      9.48,      0.00,      0.00,9.35,     3,1,003,S,S,000000000000000,
000000000003921,M/ACEITE C/PASTELES                  ,      8.28,      9.22,      0.00,      0.00,9.11,     4,1,003,S,S,000000000000000,
000000000003922,HUESITOS DE SANTO C/PASTELES         ,     17.66,     19.68,      0.00,      0.00,19.43,     1,1,003,S,S,000000000000000,
000000000003923,CHOCONUEZ C/PASTELES                 ,     13.73,     15.30,      0.00,      0.00,15.1,     1,1,003,S,S,000000000000000,
000000000003924,BOCADITOS C/PASTELES                 ,     15.76,     17.56,      0.00,      0.00,17.34,     3,1,003,S,S,000000000000000,
000000000003925,SRT.DEGUSTACION C/PASTELES           ,     14.36,     16.00,      0.00,      0.00,15.8,     1,1,003,S,S,000000000000000,
000000000003926,MANCH/BOMBON C/PASTELES              ,      7.94,      8.84,      0.00,      0.00,8.73,     5,1,003,S,S,000000000000000,
000000000004110,VACIO                                ,      4.72,      5.10,      0.00,      0.00,5.19,     2,1,004,S,S,000000000001008,
000000000004111,VACIO                                ,      3.85,      4.16,      0.00,      0.00,4.24,     2,1,004,S,S,000000000000696,
000000000004113,LENGUETAS ALMENDRA DUZ               ,      4.47,      4.98,      0.00,      0.00,4.92,     3,1,004,S,S,000000000000694,
000000000004114,MINICUNAS CHOCO VIGALA               ,      4.49,      4.90,      0.00,      0.00,4.94,     2,1,004,S,S,000000000001002,
000000000004115,MINICUNAS CREMA VIGALA               ,      4.08,      4.45,      0.00,      0.00,4.49,     2,1,004,S,S,000000000001003,
000000000004116,VIGALITOS CHOC.GRANILLO              ,      4.39,      4.74,      0.00,      0.00,4.83,     2,1,004,S,S,000000000001012,
000000000004117,XUXOS CHOCO BANO VIGALA              ,      3.93,      4.25,      0.00,      0.00,4.32,     2,1,004,S,S,000000000001004,
000000000004118,VACIO                                ,      4.50,      4.86,      0.00,      0.00,4.95,     2,1,005,S,S,000000000000682,
000000000004119,FRITITOS LA PUENTE                   ,      3.47,      3.75,      0.00,      0.00,3.82,     2,1,004,S,S,000000000000559,
000000000004120,FUMBAR 105 UND.                      ,     15.78,     17.20,      0.00,      0.00,17.36,     1,1,004,S,S,000000000000772,
000000000004121,CROISSANT VIGALA ENV.                ,      4.00,      4.32,      0.00,      0.00,4.4,     1,1,004,S,S,000000000001005,
000000000004122,VACIO                                ,      3.35,      3.62,      0.00,      0.00,3.69,     2,1,004,S,S,000000000000753,
000000000004123,ESTRELLAS MIEL ENV.                  ,      4.54,      4.94,      0.00,      0.00,4.99,     2,1,000,S,S,000000000000855,
000000000004124,MORDISQUITOS CHOCO-CREMA             ,      4.64,      5.18,      0.00,      0.00,5.1,     2,1,004,S,S,000000000000693,
000000000004125,MORDISQUITOS MANZANA                 ,      4.58,      4.95,      0.00,      0.00,5.04,     2,1,004,S,S,000000000000688,
000000000004126,MORDISQUITOS TRUFA                   ,      5.65,      6.10,      0.00,      0.00,6.22,     2,1,005,S,S,000000000000731,
000000000004127,VACIO                                ,      2.85,      3.07,      0.00,      0.00,3.14,     2,1,004,S,S,000000000000307,
000000000004128,PALO CATALAN VIGALA                  ,      4.57,      4.98,      0.00,      0.00,5.03,     1,1,004,S,S,000000000001021,
000000000004140,PASTAS ALMENDRA                      ,      3.48,      3.89,      0.00,      0.00,3.83,     3,1,004,S,S,000000000000517,
000000000004141,PESTINOS LA PUENTE                   ,      5.02,      5.59,      0.00,      0.00,5.52,     2,1,004,S,S,000000000000512,
000000000004142,ROLLOS GUERRERO                      ,      3.57,      3.98,      0.00,      0.00,3.93,     3,1,004,S,S,000000000000600,
000000000004143,ROSCOS FRITOS J.N.                   ,      4.36,      4.75,      0.00,      0.00,4.8,     3,1,004,S,S,000000000000146,
000000000004144,PASTAS THE ATOCHA                    ,      4.54,      4.90,      0.00,      0.00,4.99,     3,1,004,S,S,000000000000809,
000000000004145,PASTAS DE NUEZ                       ,      3.48,      3.88,      0.00,      0.00,3.83,     3,1,004,S,S,000000000000000,
000000000004146,BARRITAS DE PAN/PIPAS                ,      5.44,      6.06,      0.00,      0.00,5.98,     2,1,000,S,S,000000000000434,
000000000004147,PASTAS DE PINONES                    ,      3.63,      4.05,      0.00,      0.00,3.99,     3,1,004,S,S,000000000000515,
000000000004148,TORTAS LECHE CACERES                 ,      0.86,      0.96,      0.00,      0.00,0.95,     8,1,004,S,S,000000000000597,
000000000004149,VACI0                                ,      5.99,      6.47,      0.00,      0.00,6.59,     3,1,004,S,S,000000000000373,
000000000004151,VACIO                                ,      0.42,      0.45,      0.00,      0.00,0.46,    18,1,004,S,S,000000000000756,
000000000004154,ROSQ.FRITOS DOBLADO TORRES           ,      3.99,      4.35,      0.00,      0.00,4.39,     3,1,004,S,S,000000000005260,
000000000004342,ROLLO GUERREO S/A                    ,      4.47,      4.98,      0.00,      0.00,4.92,     3,1,003,S,S,000000000000000,
000000000004441,VACIO                                ,      0.80,      0.87,      0.00,      0.00,0.88,    12,1,004,S,S,000000000000000,
000000000004544,CORTADITO CHOCO/NUEZ                 ,      3.89,      4.34,      0.00,      0.00,4.28,     2,1,004,S,S,000000000000118,
000000000004883,VACIO ISMAR                          ,      2.94,      3.18,      0.00,      0.00,3.23,     2,1,004,S,S,000000000000537,
000000000005013,VACIO                                ,      4.08,      4.45,      0.00,      0.00,4.49,     2,1,005,S,S,000000000000505,
000000000005100,ROSCON DE REYES                      ,      7.95,      8.85,      0.00,      0.00,8.75,     1,1,010,S,S,000000000000000,
000000000005101,ROSCON DE REYES PEQUENO              ,      6.24,      6.95,      0.00,      0.00,6.86,     1,1,005,S,S,000000000003000,
000000000005102,VACIO                                ,      5.76,      6.22,      0.00,      0.00,6.34,     3,1,005,S,S,000000000003002,
000000000005103,VACIO                                ,      5.32,      5.75,      0.00,      0.00,5.85,     3,1,005,S,S,000000000003003,
000000000005104,GALLETAS RELL.FRIT.PTE               ,      2.77,      3.00,      0.00,      0.00,3.05,     4,1,005,S,S,000000000000000,
000000000005105,FLORES MANCHEGAS                     ,      0.42,      0.47,      0.00,      0.00,0.46,     6,1,005,S,S,000000000000000,
000000000005108,VACIO                                ,      5.29,      5.76,      0.00,      0.00,5.82,     2,1,005,S,S,000000000001016,
000000000005109,VACIO                                ,      4.21,      4.55,      0.00,      0.00,4.63,     2,1,005,S,S,000000000000969,
000000000005110,VACIO                                ,      4.49,      4.90,      0.00,      0.00,4.94,     2,1,005,S,S,000000000001009,
000000000005111,VACIO                                ,      3.33,      3.60,      0.00,      0.00,3.66,     2,1,005,S,S,000000000001051,
000000000005112,VACIO                                ,      4.61,      4.98,      0.00,      0.00,5.07,     3,1,005,S,S,000000000000789,
000000000005113,RIZADAS CHOCO-MANTEQUILLA            ,      4.55,      4.91,      0.00,      0.00,5.01,     3,1,005,S,S,000000000000659,
000000000005114,VACIO                                ,      6.02,      6.50,      0.00,      0.00,6.62,     2,1,005,S,S,000000000000440,
000000000005115,GALLETAS RELL.FRITAS GR.             ,      4.54,      4.95,      0.00,      0.00,4.99,     2,1,005,S,S,000000000000525,
000000000005116,VACIO                                ,      5.42,      5.85,      0.00,      0.00,5.96,     3,1,005,S,S,000000000000000,
000000000005118,VACIO                                ,      5.65,      6.16,      0.00,      0.00,6.22,     3,1,005,S,S,000000000000378,
000000000005119,VACIO                                ,      5.51,      5.95,      0.00,      0.00,6.06,     2,1,005,S,S,000000000000788,
000000000005120,VACIO                                ,      2.67,      2.88,      0.00,      0.00,2.94,     2,1,005,S,S,000000000000439,
000000000005121,APERITIVOS LA MADREILENA             ,      0.75,      0.82,      0.00,      0.00,0.83,    12,1,005,S,S,000000000000000,
000000000005122,EMPANADILLAS CATETO                  ,      4.08,      4.55,      0.00,      0.00,4.49,     2,1,005,S,S,000000000000598,
000000000005123,VACIO                                ,      2.73,      2.98,      0.00,      0.00,3,     6,1,005,S,S,000000000000642,
000000000005124,VACIO                                ,      3.01,      3.25,      0.00,      0.00,3.31,     2,1,005,S,S,000000000000429,
000000000005125,TORTAS LAS CAMPANAS                  ,      0.73,      0.80,      0.00,      0.00,0.8,    12,1,005,S,S,000000000000000,
000000000005126,VACIO                                ,      2.92,      3.15,      0.00,      0.00,3.21,     2,1,005,S,S,000000000000424,
000000000005127,VACIO                                ,      3.85,      4.16,      0.00,      0.00,4.24,     3,1,005,S,S,000000000000695,
000000000005129,SILUETA INT. BARTOL                  ,      4.29,      4.68,      0.00,      0.00,4.72,     2,1,005,S,S,000000000000000,
000000000005131,CORTADILLO ESP.INTEGRAL              ,      5.52,      4.93,      0.00,      0.00,6.07,     3,1,005,S,S,000000000000217,
000000000005133,MAGDALENA INTE.ENV.                  ,      2.67,      2.88,      0.00,      0.00,2.94,     2,1,005,S,S,000000000000123,
000000000005134,MAGDALENA CON MALTITOL               ,      4.58,      5.11,      0.00,      0.00,5.04,     3,1,005,S,S,000000000000892,
000000000005137,PAST/MANZANA INTEGRAL                ,      4.87,      5.31,      0.00,      0.00,5.36,     3,1,000,S,S,000000000000000,
000000000005140,VACIO                                ,      3.65,      3.95,      0.00,      0.00,4.02,     3,1,005,S,S,000000000000657,
000000000005141,MIGUELITO S/A VISANA                 ,      4.59,      5.11,      0.00,      0.00,5.05,     2,1,005,S,S,000000000000672,
000000000005142,ABANICO CHOCO.POLEN                  ,      6.40,      6.98,      0.00,      0.00,7.04,     3,1,005,S,S,000000000001111,
000000000005143,DONETES GR.                          ,      4.41,      4.91,      0.00,      0.00,4.85,     2,1,005,S,S,000000000000688,
000000000005144,BORRACHUELO CABELLO/ANGEL            ,      5.18,      5.77,      0.00,      0.00,5.7,     3,1,002,S,S,000000000000000,
000000000005145,CUBANITO CHOCO POLEN                 ,      6.67,      7.43,      0.00,      0.00,7.34,     3,1,005,S,S,000000000000519,
000000000005146,ESTRELLAS NIEVE GR.                  ,      4.38,      4.88,      0.00,      0.00,4.82,     3,1,005,S,S,000000000000854,
000000000005147,MILRAYAS CHOCOLATE                   ,      4.35,      4.84,      0.00,      0.00,4.79,     2,1,005,S,S,000000000000345,
000000000005148,VACIO                                ,      3.25,      3.51,      0.00,      0.00,3.58,     2,1,005,S,S,000000000000513,
000000000005149,PERRUNAS DUZ                         ,      4.05,      4.51,      0.00,      0.00,4.46,     3,1,005,S,S,000000000000655,
000000000005150,VACIO                                ,      0.57,      0.62,      0.00,      0.00,0.63,     8,1,005,S,S,000000000000858,
000000000005151,VACIO                                ,      1.74,      1.88,      0.00,      0.00,1.91,     4,1,005,S,S,000000000000687,
000000000005153,CASTELLANA VISANA MALTITOL           ,      4.20,      4.68,      0.00,      0.00,4.62,     3,1,005,S,S,000000000000881,
000000000005154,VACIO                                ,      0.75,      0.81,      0.00,      0.00,0.83,    12,1,005,S,S,000000000000511,
000000000005156,BAYONESA DUZ                         ,      4.45,      4.96,      0.00,      0.00,4.9,     2,1,002,S,S,000000000000697,
000000000005157,VACIO                                ,      1.14,      1.24,      0.00,      0.00,1.25,    14,1,005,S,S,000000000000205,
000000000005167,YOKOS                                ,      0.00,      0.00,      0.00,      0.00,0,     2,1,003,S,S,000000000003167,
000000000005180,BARRITAS PASAS-OLIVA                 ,      4.24,      4.72,      0.00,      0.00,4.66,     3,1,005,S,S,000000000000180,
000000000005181,VACIO                                ,      5.49,      6.12,      0.00,      0.00,6.04,     3,1,003,S,S,000000000005181,
000000000005182,VACIO                                ,      0.00,      0.00,      0.00,      0.00,0,     3,1,003,S,S,000000000005182,
000000000005203,VACIO                                ,      5.00,      5.40,      0.00,      0.00,5.5,     2,1,005,S,S,000000000000457,
000000000005233,HOJALDRE INT.VISANA                  ,      4.63,      5.05,      0.00,      0.00,5.09,     2,1,005,S,S,000000000000884,
000000000005240,BOLLOS ACT.OLIVA Y MIEL              ,      4.25,      4.74,      0.00,      0.00,4.68,     2,1,005,S,S,000000000000157,
000000000005301,PESTINO CASERO PADUL                 ,      4.85,      5.40,      0.00,      0.00,5.34,     3,1,005,S,S,000000000000168,
000000000005302,PESTINOS MIEL(DURCAL)                ,      5.19,      5.78,      0.00,      0.00,5.71,     3,1,005,S,S,000000000000119,
000000000005303,VACIO                                ,      5.27,      5.70,      0.00,      0.00,5.8,     2,1,005,S,S,000000000000135,
000000000005315,VACIO                                ,      4.40,      4.75,      0.00,      0.00,4.84,     3,1,005,S,S,000000000000315,
000000000005330,VACIO                                ,      1.25,      1.35,      0.00,      0.00,1.38,     6,1,005,S,S,000000000000000,
000000000005335,ARRUCHOC ARRUABARRENA                ,      7.23,      8.06,      0.00,      0.00,7.95,     1,1,005,S,S,000000000000335,
000000000005350,VACIO                                ,      4.32,      4.71,      0.00,      0.00,4.75,     2,1,005,S,S,000000000000325,
000000000005355,LAZO INTEGRAL MALTITOL               ,      6.49,      7.23,      0.00,      0.00,7.14,     2,1,005,S,S,000000000000321,
000000000005356,PALMERA INTEGRAL MALTITOL            ,      6.49,      7.23,      0.00,      0.00,7.14,     2,1,005,S,S,000000000000324,
000000000005360,VACIO                                ,      3.30,      3.56,      0.00,      0.00,3.63,     2,1,005,S,S,000000000000360,
000000000005431,VACIO                                ,      4.82,      5.21,      0.00,      0.00,5.3,     3,1,,S,S,000000000000000,
000000000005432,PESTINOS RELLENOS CUENCA             ,      5.89,      6.56,      0.00,      0.00,6.48,     2,1,005,S,S,000000000000542,
000000000005433,ROSCOS FRITOS CUENCA                 ,      4.47,      4.98,      0.00,      0.00,4.92,     2,1,005,S,S,000000000000433,
000000000005440,SEQUILLOS GR.                        ,      5.74,      6.39,      0.00,      0.00,6.31,     2,1,000,S,S,000000000000782,
000000000005462,VACIO                                ,      4.04,      4.36,      0.00,      0.00,4.44,     2,1,005,S,S,000000000000462,
000000000005477,VACIO                                ,      1.12,      1.22,      0.00,      0.00,1.23,     8,1,005,S,S,000000000000477,
000000000005509,VACIO                                ,      5.94,      6.62,      0.00,      0.00,6.53,     2,1,005,S,S,000000000000509,
000000000005518,PASTA ALME/INT.LLORENTE              ,      4.27,      4.65,      0.00,      0.00,4.7,     3,1,005,S,S,000000000000518,
000000000005531,VACIO                                ,      5.03,      5.40,      0.00,      0.00,5.53,     2,1,005,S,S,000000000000531,
000000000005541,GRANADINAS TIPICAS                   ,      1.05,      1.15,      0.00,      0.00,1.16,     8,1,004,S,S,000000000000195,
000000000005593,ARTESANITAS LA PUENTE                ,      5.26,      5.74,      0.00,      0.00,5.79,     2,1,005,S,S,000000000000593,
000000000005630,COOKIES INT.VISANA                   ,      3.33,      3.60,      0.00,      0.00,3.66,     3,1,005,S,S,000000000000630,
000000000005641,ROMBOS MANGO INT.                    ,      3.89,      4.33,      0.00,      0.00,4.28,     3,1,005,S,S,000000000000701,
000000000005651,VACIO                                ,      3.01,      3.25,      0.00,      0.00,3.31,     3,1,005,S,S,000000000000651,
000000000005652,VACIO                                ,      3.01,      3.25,      0.00,      0.00,3.31,     3,1,005,S,S,000000000000652,
